uid,title,url,image,contenttype,serie,year,normalized,characters,firstparagraph,allpixels,paperpixels,paintedpixels,description,country,duration,seconds,mp3,interviews
a-089,El rol de los medios en la cuarentena,https://unciencia.unc.edu.ar/podcasts/unciencia-podcast-el-rol-de-los-medios-en-la-cuarentena/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/02-el-rol-de-los-medios-en-la-cuarentena-1024x277.jpg,Producción audiovisual,Podcast | Pandemia,2020,0.28367,,,,,,"Con los medios de comunicación y las redes dedicados casi exclusivamente a cubrir la pandemia ocasionada por el coronavirus&#x2c; los ciudadanos se encuentran expuestos a informaciones repetitivas, no siempre confiables y de alto contenido emocional. En este nuevo podcast analizamos cómo cubren los medios la emergencia sanitaria y el impacto que esto tiene en los públicos.",,00:20:49,1249,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/Soledad-Segura.mp3,Dialogamos con María Soledad Segura [Profesora de las facultades de Ciencias Sociales y Comunicación Social de la Universidad Nacional de Córdoba e investigadora de Conicet]
a-090,"Con los humanos confinados, la naturaleza respira",https://unciencia.unc.edu.ar/podcasts/con-los-humanos-confinados-la-naturaleza-respira/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/03-los-humanos-confinados-la-naturaleza-respira-faja-1024x277.jpg,Producción audiovisual,Podcast | Pandemia,2020,0.152623,,,,,,Mientras dura a cuarentena se aclaran los mares&#x2c; se purifica el aire y los animales empiezan a ocupar territorios que les fueron tomados.,,00:11:12,672,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/sironi.mp3,Dialogamos con Mariano Sironi - Profesor de Diversidad Biológica en la carrera de Ciencias Biológicas de la Universidad Nacional de Córdoba y Director Científico del Instituto de Conservación de Ballenas
a-091,Ciencia abierta en tiempos de pandemia,https://unciencia.unc.edu.ar/podcasts/ciencia-abierta-en-tiempos-de-pandemia/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/04-ciencia-abierta-en-tiempos-de-coronavirus-1024x277.jpg,Producción audiovisual,Podcast | Pandemia,2020,0.152623,,,,,,En las últimas semanas&#x2c; las revistas científicas que legitiman los avances de la ciencia en el mundo liberaron estudios sobre el coronavirus que se vienen desarrollando hace años. Esa información de base fue la que usaron los especialistas argentinos del Instituto Malbrán que descifraron el genoma del covid-19 que circula en Argentina. La ciencia es fundamental para conocer cómo debemos cuidarnos del virus y es la que podría encontrar la cura&#x2c; pero ¿qué sabemos sobre cómo se construye ese saber?,,00:11:12,672,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/isoglio.mp3,Dialogamos con Antonela Isoglio - Comunicadora social&#x2c; profesora de las facultades de Ciencias de la Comunicación y Filosofía y Humanidades de la UNC. Becaria doctoral del Centro de Investigaciones y Estudios sobre Cultura y Sociedad (Conicet-UNC). Cientópolis: www.cientopolis.org
a-092,Un mundo ideal… para el coronavirus,https://unciencia.unc.edu.ar/podcasts/un-mundo-ideal-para-el-coronavirus/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/05-un-mundo-ideal-para-el-coronavirus-faja-1024x277.jpg,Producción audiovisual,Podcast | Pandemia,2020,0.232342,,,,,,La pandemia de coronavirus nos lleva a preguntarnos sobre la responsabilidad que tiene el actual modo de vida en la generación de este tipo de enfermedades.,,00:17:03,1023,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/diaz.mp3,Dialogamos con Adrián Díaz - Investigador del Instituto de Investigaciones Biológicas y Tecnológicas (FCEFyN-UNC / Conicet) y del Instituto de Virología “Dr JM Vanella” de la UNC
a-093,¿Cómo será la vida después de la pandemia?,https://unciencia.unc.edu.ar/podcasts/como-sera-la-vida-despues-de-la-pandemia/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/06-la-vida-despues-de-la-pandemia-faja-1024x277.jpg,Producción audiovisual,Podcast | Pandemia,2020,0.27027,,,,,,"Pensadores como Zizek&#x2c; Agambem, Preciado o Chul-Han han expuesto sus opiniones acerca de qué le espera a la humanidad después del COVID-19. Un filósofo de la UNC se interpone en ese debate, lo comenta, lo explica y lo reflexiona, para luego interpelarlo desde el sur latinoamericano y argentino. Lo hace acompañado por fragmentos de libros de ciencia ficción,",,00:19:50,1190,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2020/04/sandrone.mp3,"Dialogamos con Darío Sandrone&#x2c; filósofo&#x2c; profesor de la UNC y autor del libro ""Selva Artificial: la vida entre las máquinas"" [Editorial de la UNC]."
a-094,Qué es la ciencia ciudadana,https://unciencia.unc.edu.ar/especial/ciencia-ciudadana/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/05/ciencia-ciudadana-portada.jpg,Producción audiovisual,Podcast | Ciencia ciudadana,2023,0.114467,,,,,,En la Universidad Nacional de Córdoba existen varios proyectos de ciencia ciudadana&#x2c; que indagan desde las sequías&#x2c; el clima&#x2c; las crecidas de los ríos hasta el cuidado de los espejos de agua. En este especial&#x2c; Unciencia podcast repasa algunas de ellas.,,00:08:24,504,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2022/11/01-unciencia-ciencia-ciudadana-presentacion.mp3,
a-095,Proyecto Matteo,https://unciencia.unc.edu.ar/especial/ciencia-ciudadana/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/05/ciencia-ciudadana-portada.jpg,Producción audiovisual,Podcast | Ciencia ciudadana,2023,0.115376,,,,,,Familias y estudiantes de una escuela de El Durazno&#x2c; en las Sierras Chicas de Córdoba&#x2c; colaboran con el monitoreo automático del tiempo: miden temperatura&#x2c; humedad&#x2c; velocidad del viento&#x2c; presión atmosférica e incluso el riesgo de incendio.,,00:08:28,508,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2022/11/02-unciencia-ciencia-ciudadana-mateo.mp3,
a-096,Cazadores de crecidas,https://unciencia.unc.edu.ar/especial/ciencia-ciudadana/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/05/ciencia-ciudadana-portada.jpg,Producción audiovisual,Podcast | Ciencia ciudadana,2023,0.106518,,,,,,Iniciativa para optimizar el rendimiento de programas computacionales a partir del procesamiento de las imágenes de crecidas obtenidas por la ciudadanía.,,00:07:49,469,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2022/11/03-unciencia-ciencia-ciudadana-cazadores-de-crecidas.mp3,
a-097,Adopto un cuerpo de agua como mi mascota,https://unciencia.unc.edu.ar/especial/ciencia-ciudadana/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/05/ciencia-ciudadana-portada.jpg,Producción audiovisual,Podcast | Ciencia ciudadana,2023,0.105837,,,,,,"Promueve la ""adopción"" de reservorios de agua por parte de comunidades educativas&#x2c; para monitorear su calidad&#x2c; promover su uso responsable y compartir el conocimiento producido con los organismos encargados de gestionar los recursos hídricos.",,00:07:46,466,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2022/11/04-unciencia-ciencia-ciudadana-adopta-un-cuerpo-de-agua.mp3,
a-098,Cyano,https://unciencia.unc.edu.ar/especial/ciencia-ciudadana/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/05/ciencia-ciudadana-portada.jpg,Producción audiovisual,Podcast | Ciencia ciudadana,2023,0.135589,,,,,,Estudiantes de nivel primario de la escuela Ing. Maggi&#x2c; de Villa Ciudad Parque&#x2c; participan en el control y alerta de los niveles observados de cianobacterias en el dique Los Molinos&#x2c; en el departamento Calamuchita de la provincia de Córdoba.,,00:09:57,597,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2022/11/05-unciencia-ciencia-ciudadana-ciano.mp3,
a-099,Coincide D Plus,https://unciencia.unc.edu.ar/especial/ciencia-ciudadana/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/05/ciencia-ciudadana-portada.jpg,Producción audiovisual,Podcast | Ciencia ciudadana,2023,0.096979,,,,,,Vecinos y vecinas colaboran en el diseño y evaluación de drenajes pluviales urbanos del barrio Villa Paez&#x2c; en una zona de la ciudad de Córdoba propensa a las inundaciones ocasionadas por las lluvias.,,00:07:07,427,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2022/11/06-unciencia-ciencia-ciudadana-coincide-plus.mp3,
a-100,Masare,https://unciencia.unc.edu.ar/especial/ciencia-ciudadana/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/05/ciencia-ciudadana-portada.jpg,Producción audiovisual,Podcast | Ciencia ciudadana,2023,0.086986,,,,,,En la ciudad de Río Cuarto&#x2c; estudiantes de secundario y empresas areneras trabajan junto a especialistas de la UNC para identificar y caracterizar los sedimentos hallados en el cauce del principal curso de agua de esa localidad.,,00:06:23,383,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2022/11/07-unciencia-ciencia-ciudadana-masare.mp3,
a-101,La ciencia argentina en crisis,f7dSKK5DMyI,https://img.youtube.com/vi/f7dSKK5DMyI/maxresdefault.jpg,Producción audiovisual,Unciencia en la tele,2019,0.351806,,,,,,En la primera edición de Unciencia en la Tele&#x2c; hablamos con Beatriz Caputto&#x2c; investigadora superior de Conicet y profesora de la UNC&#x2c; sobre la crítica situación actual de la ciencia. Argentina invierte entre cinco y siete veces menos que los países más desarrollados. Y si se considera el valor absoluto&#x2c; el país destina entre 10 y 14 veces menos fondos a este sector que las naciones más destacadas.,,0:25:49,1549,,
a-102,¿Cómo mejorar la convivencia de los jóvenes en las escuelas?,WhMTK2PDc8w,https://img.youtube.com/vi/WhMTK2PDc8w/maxresdefault.jpg,Producción audiovisual,Unciencia en la tele,2019,0.346128,,,,,,"La temática central del programa ""UNCiencia en la tele"" será una problemática muy presente en las escuelas: se trata del acoso escolar&#x2c; comúnmente conocido como bullying. La temática será abordada por investigadores&#x2c; contando con la presencia en piso de Griselda Cardozo del Instituto de Investigaciones Psicológicas de la UNC&#x2c; y por pedagogos de la Unión de Educadores de la Provincia de Córdoba (UEPC) quienes junto a UNCiencia han desarrollado un material pedagógico en base a datos locales para tratar esta problemática en las escuelas secundarias de Córdoba.",,0:25:24,1524,,
a-103,La política en tiempos de redes sociales,wcn3AaVnW30,https://img.youtube.com/vi/wcn3AaVnW30/maxresdefault.jpg,Producción audiovisual,Unciencia en la tele,2019,0.361799,,,,,,Argentina casi duplica el promedio mundial en lo que respecta al uso de redes sociales. Solamente en Facebook hay 30 millones de cuentas activas&#x2c; de las cuales la mitad corresponden a menores de 30 años; mientras que en Instagram&#x2c; de un total de 13 millones de usuarios&#x2c; casi 8 millones pertenecen al segmento sub-30. Dentro de este contexto se arman campañas políticas cada vez más apoyadas en el marketing digital. UNCiencia en la tele mostrará cuáles son las estrategias que se desplegan en estas plataformas para captar la atención y el voto de los usuarios,,0:26:33,1593,,
a-104,Flexibilización laboral,OTxsfziQseU,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/06/videoframe_979167-_OPT.jpg,Producción audiovisual,Unciencia en la tele,2019,0.361345,,,,,,Carlos Toselli&#x2c; de la Facultad de Derecho de la UNC&#x2c; nos ayuda a entender por qué cada vez que hay crisis económica se habla de flexibilización laboral: ¿por qué siempre se impone esa receta?,,0:26:31,1591,,
a-105,Hemoderivados y el primer medicamento nacional para la Hemofillia B,65_OyQ5ZiHo,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/04/05.jpg,Producción audiovisual,Unciencia en la tele,2019,0.341358,,,,,,El programa de comunicación de la ciencia de la UNC dará a conocer el trabajo del Laboratorio de Hemoderivados en la reproducción artificial de una proteína con la actividad biológica necesaria para ser aplicada terapéuticamente. Este avance puede ser aplicado a futuro en el desarrollo de una diversidad de nuevos medicamentos por lo cuales no habrá que pagar patentes ni regalías al exterior. Además&#x2c; UNCiencia en la tele reflexionará en torno al uso del español en la comunicación de la ciencia y presentará un mapa que muestra el lugar de procedencia de las comunidades originarias de Córdoba y su lucha por las tierras.,,0:25:03,1503,,
a-106,"Especial documental ""Madres""",o9NfD7Sub3o,https://img.youtube.com/vi/o9NfD7Sub3o/maxresdefault.jpg,Producción audiovisual,Unciencia en la tele,2019,0.362707,,,,,,Adelanto del documental “Madres”&#x2c; realizado por parte del equipo de producción de UNCiencia junto a investigadoras del Instituto de Antropología de Córdoba&#x2c; de Conicet y la UNC.,,0:26:37,1597,,
a-107,Alertan por el uso excesivo de pantallas,AXwEpNogvxQ,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/06/videoframe_425917-_OPT.jpg,Producción audiovisual,Unciencia en la tele,2019,0.34908,,,,,,"El programa de comunicación de la ciencia abordará el problema del uso excesivo de pantallas y la adicción a los videojuegos en diálogo con Juan Carlos Godoy&#x2c; miembro del Instituto de Investigaciones Psicológicas de la UNC e investigador del Conicet. Además&#x2c; se presentará un material desarrollado por la ONG ""Hablamos de amor Córdoba"" con apoyo de la Secretaría de Extensión de la UNC. Se trata de un cuadernillo ideado para prevenir vínculos violentos y desiguales en las relaciones amorosas. Por último&#x2c; se mostrará una experiencia del programa Arte para Armar que lleva adelante la Secretaría de Ciencia y Tecnología de la UNC.",,0:25:37,1537,,
a-108,Inflación,b7u1t8As9X0,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/06/videoframe_1183933.png,Producción audiovisual,Unciencia en la tele,2019,0.332955,,,,,,En esta edición&#x2c; Unciencia en la Tele abordará el crecimiento de la inflación&#x2c; la menor variedad de productos y el crecimiento de las segundas marcas.,,0:24:26,1466,,
a-109,El espacio urbano y la especulación inmobiliaria,7vvoJKwFiag,https://img.youtube.com/vi/7vvoJKwFiag/maxresdefault.jpg,Producción audiovisual,Unciencia en la tele,2019,0.304111,,,,,,Unciencia en la Tele abordará la gentrificación&#x2c; un fenómeno por el cual el mercado inmobiliario va asignando distinto valor las distintas áreas de la ciudad y cómo la urbe responde a esas distintas tasaciones.,,0:22:19,1339,,
a-110,Actualidad de los museos universitarios,k_Vh4cFBBb8,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2024/06/videoframe_1133017-_OPT.jpg,Producción audiovisual,Unciencia en la tele,2019,0.304111,,,,,,En esta edición&#x2c; UNCiencia en la Tele mostrará la actualidad de los museos de la UNC&#x2c; cuál es su función&#x2c; sus objetivos y sus colecciones más importantes. También cuáles son las perspectivas a futuro de estos espacios y sus novedades. Además&#x2c; se presentará una nota de UNCiencia sobre “plantas que charlan” y todo lo que aconteció durante el último café científico de la Secretaría de Ciencia y Tecnología de la UNC.,,0:22:19,1339,,
a-111,Soluciones para la discapacidad,0G1H_tr9LzI,https://img.youtube.com/vi/0G1H_tr9LzI/maxresdefault.jpg,Producción audiovisual,Unciencia en la tele,2019,0.317965,,,,,,"En el mundo más de mil millones de personas viven con alguna forma de discapacidad y&#x2c; de ellas&#x2c; casi doscientos millones experimentan dificultades considerables en su funcionamiento. El programa de comunicación de la ciencia abordará este tema&#x2c; desde el punto de vista de las soluciones que la tecnología puede brindar a las personas con discapacidad. Además&#x2c; se presentará un material desarrollado por la ONG ""Hablamos de amor Córdoba"" con apoyo de la Secretaría de Extensión de la UNC. Se trata de un cuadernillo ideado para prevenir vínculos violentos y desiguales en las relaciones amorosas. Por último&#x2c; se mostrará una experiencia del programa Arte para Armar que lleva adelante la Secretaría de Ciencia y Tecnología de la UNC.",,0:23:20,1400,,
